,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
91748,6576937,2,1.14,0.24,-0.3,1.9,5.616939269341608,9.342399157221912,4.138222997973922,5579.304393745997,-0.0009698156386822047,2.3536990394098796,-0.32600106377946264,40.74303882032339,0.001161506611868123,0.0003703998185248802,0.009071488928653629,0.008544320118022537,0.0009698156386822047
61054,4595525,2,1.2,0.3,-0.3,1.7,2.663618385065398,7.456942939731839,2.425006620607308,6793.48633705606,0.011959321859288921,1.8967921209068448,-0.4418523683270828,53.915085807357855,0.0018578621194132016,0.0029929547343462426,0.009071488928653629,0.006543742579529224,0.011959321859288921
71977,6380984,2,1.09,0.24,0.0,1.7,9.004738842612491,9.014006465972875,6.915862450645683,5319.333736331068,-0.0013157325775959323,1.9596101743084973,-0.03611569477476523,52.60755951147502,0.0011899583880541009,0.0005855708563927697,0.0181,0.01665569962819909,0.0013157325775959323
9260,80460,1,1.08,0.28,-0.2,2.5,0.8738142951155875,1.4085775393118118,4.0803550950277545,6466.399166185493,0.0017406367662727647,1.0621191371611158,-0.26144129291004004,126.87827823162084,0.00016058346237373547,0.0022481598414804548,0.011420327935091498,0.009913734456329213,0.0017406367662727647
74078,7199375,2,1.06,0.32,0.3,2.1,6.136044272074798,5.623300285180124,6.103537472577237,5887.732256017511,-0.01082268142684257,1.3733354852076998,0.22391635812961908,87.7324835117673,0.00041562281083315744,0.0019504867936868675,0.036114247900936716,0.03031062789357665,0.01082268142684257
54865,1468062,2,1.12,0.32,-0.4,2.5,3.1984227785437525,9.646851406199891,2.4829130688577603,5993.021144979992,-0.002076600323710459,2.639256131185064,-0.43286897606119024,33.58869257755886,0.0012424790336684926,0.00031240223190065475,0.0072057397870183,0.0066805096982684295,0.002076600323710459
61876,4120173,2,0.96,0.28,0.5,2.5,20.35734349109233,9.991495470993371,15.704219119344248,4805.332844118198,-0.002164577014145397,2.548175485559784,0.4934835018823366,32.148403545276224,0.0004751968110617339,9.19678533939372e-05,0.05723722564904767,0.056384804212465736,0.002164577014145397
67595,471978,2,1.13,0.32,-0.2,1.7,3.5370607758053856,9.417413471410661,2.829986059395452,5760.068450695967,-0.009729929806994065,2.6019104766781083,-0.24832142303926186,34.67535961140599,0.0012465313509364426,0.00043822802003068434,0.011420327935091498,0.010217794215658842,0.009729929806994065
86291,3648808,2,1.09,0.24,-0.2,2.5,7.437602018313277,9.486160137254135,5.577167494126731,5437.3891185789125,-0.0013380796103296972,2.1433077176834816,-0.2165292421176145,45.29781426710056,0.0013305304344264745,0.00042127475741632336,0.011420327935091498,0.010993837990707227,0.0013380796103296972
18277,8603334,1,1.115,0.29,0.05,1.8,3.940906219142418,4.264701840710119,4.6841969773560095,5995.624131045027,0.0014092322840035757,1.4118926521456108,-0.13312893701387582,85.71516903376828,0.0006371929441435829,0.003690779094695285,0.02030853402286554,0.013321392909863816,0.0014092322840035757
33267,2914850,3,0.96,0.3,0.5,2.1,16.789771313984968,8.990557913911605,13.232874227840226,5103.416261527133,0.00047627928132445106,1.4817458626106572,0.4504371983593222,74.56566892177884,0.0013434683369874527,0.0008783892418536278,0.05723722564904767,0.051064110737010115,0.00047627928132445106
41567,552921,2,1.12,0.24,0.25,2.5,9.234569179042996,6.171849384647799,8.489751880488981,5777.521845146953,-0.0025018403794288316,1.3100112901075815,0.1852358149732446,96.24264294353053,0.00028505592839029724,0.001526479215889609,0.0321868573217045,0.027727734687135942,0.0025018403794288316
91554,4784398,1,0.93,0.32,-0.1,2.5,2.7981298755522395,2.145661976926352,6.1479091980358636,6174.999930262046,-0.0010128583999537066,0.9567428056769168,-0.16464126792063002,138.89039738825346,0.0001711714775656933,0.002029153225051511,0.014377341048509497,0.012389030067303191,0.0010128583999537066
92296,5595796,1,0.88,0.24,-0.1,2.5,0.8366655201064815,1.1099876978799814,15.078872853782071,5347.055758563992,0.0017190399886301143,0.7660573200737509,-0.10712891350342367,189.32381398218,0.00020145260466603477,0.0021223292827290577,0.014377341048509497,0.014143264433744009,0.0017190399886301143
89955,7480486,2,1.05,0.32,0.25,2.3,7.9330098594942156,9.78249549477424,5.859837911674515,5095.9081669779325,-0.000797891034624143,2.374701073584337,0.23926307557587914,37.74425220587471,0.0006169037820403887,0.00024058933811726968,0.0321868573217045,0.031400867797541865,0.000797891034624143
52552,3070262,2,1.13,0.3,-0.5,1.9,3.2180451754050643,8.979598975371072,2.5850542314561,6559.684091806445,-0.0035104909192913546,2.146030461478959,-0.5694868207344508,43.9652317060196,0.001522278529381891,0.0008395932272588503,0.005723722564904768,0.004877437961896278,0.0035104909192913546
13709,8165666,1,1.075,0.31,-0.45,2.2,1.9841741740745482,3.2057415540552054,2.9190975902516585,6886.225407758936,-0.002837525361766703,1.287260346216374,-0.7851204441253966,92.001718559668,0.0003349691099551036,0.0025427425849711143,0.006422122345127717,0.0029686440728017467,0.002837525361766703
19232,6016046,1,1.0,0.3,-0.4,2.3,3.9289661197071424,4.925575656691624,4.129467274699818,6505.9706949553565,0.0011306348630924223,1.3268578824588029,-0.6378986338598532,86.34885485430841,0.00044010550695708936,0.0033630554008401425,0.0072057397870183,0.004166582073628185,0.0011306348630924223
66824,5181156,1,1.14,0.24,-0.3,1.7,2.4315061941704847,2.6384097345190165,4.142870928219248,6305.7803047406405,-0.0020610429394114045,1.312820244076613,-0.6993373254008907,93.68285863617037,0.00014081909629836098,0.001538386605970499,0.009071488928653629,0.003616939541841743,0.0020610429394114045
22098,4103133,2,1.08,0.32,-0.1,2.1,3.565857016444722,5.46419763620592,3.607750841697004,6317.286620288081,-0.0013438180636928445,1.5365108299850698,-0.3572539433457091,73.09481574462063,0.0007608497375664469,0.00036341172181975084,0.014377341048509497,0.007951052691382137,0.0013438180636928445
17131,8482049,2,1.115,0.25,-0.35,2.0,5.484933159100868,9.483636389061088,4.03861381438938,5558.144596792441,-0.0006282836725402894,2.3913630665517016,-0.3719407441480661,39.21978188437596,0.0011457918756465329,0.0003211749777148887,0.008084973017932434,0.007686662816773939,0.0006282836725402894
