,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx
2814,597131,1,1.17,0.26,0.0,1.9,2.2199199030724914,2.278314516624018,4.691401231311625,6169.3086754154665,4.295758338997058,1.2739677615552518,-0.1403305552989352,101.65173581129177,0.00015698115185840096,0.0018111755365421427,0.0181,0.013102314494214302
2815,7004303,1,1.08,0.28,-0.4,1.7,3.1446053406627543,4.383563281502067,3.5434714816891857,6482.363693112038,4.162928826640715,1.4260995558551957,-0.7244797286915305,80.24117667565626,0.0005514941896641554,0.004687532903386249,0.0072057397870183,0.0034134916606047144
2816,3990419,2,1.0,0.32,-0.1,1.9,6.0411085774366775,8.669322549663427,4.468267563100598,5809.659557631936,3.8780117137412193,1.9023279224031773,-0.147816602554686,52.45155975463753,0.001448304236664831,0.0012693247124125895,0.014377341048509497,0.012878401846440759
2817,8372150,2,1.195,0.29,0.25,2.0,5.9545069072351335,8.891641259133962,4.8247352236016985,5472.32884841254,3.883103061285426,2.068877725496204,0.21863958310932413,50.683555541718036,0.0011684850994627635,0.0005333959520881781,0.0321868573217045,0.029944575303896295
2818,8657733,2,1.115,0.29,-0.25,2.0,4.271107452382034,8.564530855433349,3.4350340070452363,6101.480057969278,3.833669097302879,2.114900740555989,-0.3273886499670303,46.34516402361969,0.001516228241725375,0.001316390381792265,0.01017837798594532,0.008517064278751079
2819,1510550,2,1.19,0.3,0.5,2.3,7.67539521154769,9.118380527372581,6.387406274574045,5259.439947490017,3.9416239654980383,1.9303079138447408,0.4751012867393787,55.69903650857376,0.0011283511636555315,0.00037677930769614015,0.05723722564904767,0.05404802908619703
2820,8036434,3,0.94,0.26,0.3,2.1,19.279596975826554,8.921137651822315,16.06929979967034,5113.931655592361,4.093982754825462,1.4390106855273657,0.2427231953249835,77.23222172673275,0.0013771751436439355,0.0010001893449430588,0.036114247900936716,0.03165204468645245
2821,1221787,2,1.16,0.28,-0.5,1.7,3.224842633635624,8.273366941516942,2.700379162920648,6727.722785255059,3.9264203097605552,1.9391800147765788,-0.5841855579938391,51.327036108042925,0.0016900127074377287,0.0017180891412929,0.005723722564904768,0.0047151228971682325
2822,289811,1,1.19,0.24,0.4,2.1,5.525923005969468,3.076230206722956,8.602165417695307,5638.249813585885,4.365302598065386,1.1859513078630075,0.3416917070234664,115.18760198179012,0.00011326790175411905,0.0013870946063100074,0.045465144410323406,0.0397530341602881
2823,4656383,2,1.02,0.24,0.35,2.1,18.48080596655668,9.527723089542153,14.69680649772886,4752.036680440466,3.911600280788724,1.8489039450588485,0.3222905545754817,54.90214522810047,0.0012525864607308929,0.0003896017278740005,0.04052085260808695,0.03801623726277392
2824,4644137,2,1.01,0.32,0.2,2.5,8.691877072784706,9.969488123480104,5.969236821001103,5159.412053745731,3.61588512860577,2.5846744273765787,0.19489553210354146,32.429260808205626,0.0005828557822232869,0.0001929610518471292,0.028686566783546162,0.028351373732837363
2825,2135964,2,1.05,0.24,0.0,1.7,8.216421830374061,5.7180666915808125,8.15224068414332,5690.17524081703,4.1872349789006345,1.367030352525766,-0.11702497528657595,87.83424004990107,0.0004903710725885675,0.0026396832838409545,0.0181,0.013824632636757568
2826,4553125,1,0.84,0.3,0.25,1.9,13.168724232447426,4.19090756619307,16.88654523983791,5235.859004656015,4.422367648392371,0.933040500414,0.15335336221617235,138.59629035774546,0.0003169799142341385,0.0025088033243771397,0.0321868573217045,0.02576510621104826
2827,8041842,2,1.115,0.31,-0.45,2.4,3.195834680959905,8.49430861083686,2.602471354154961,6657.9784247375355,3.8700829544679447,2.0282957411169766,-0.5252861534162259,48.790353162678976,0.0016366147958024038,0.0013284591096111573,0.006422122345127717,0.00539998335878714
2828,4306260,2,1.14,0.28,0.4,1.9,9.533974601233707,9.391799013288004,7.5430399628766915,4885.538776471502,3.862698950103129,2.068442746647557,0.3783747592648675,49.09703324419782,0.0012237856302534874,0.0004094355813849537,0.045465144410323406,0.04325669497553622
2829,852127,2,0.96,0.26,-0.1,2.5,11.746535849761687,9.956176199821417,9.081155895904383,5144.235514521121,3.626231447109398,2.4899914656919893,-0.10997260275711006,33.52663875673319,0.0005099003410966936,0.00014885503588041304,0.014377341048509497,0.014050959180517452
2830,1689000,2,0.86,0.32,0.35,2.5,17.969279721244625,9.566969439699038,14.145296073713364,5044.8388193002775,3.9155328969061824,1.6898436079414747,0.31930819360086765,57.34651152901949,0.0007994223522009235,0.0002432484875084517,0.04052085260808695,0.037756068771306384
2831,543741,1,0.88,0.28,0.4,2.5,18.60583538490407,5.727475717748302,19.675294510090914,5219.387878414289,4.400479781747802,0.979241220210794,0.30064223338081353,131.75789973253262,0.0004306457151015853,0.0027934012121324514,0.045465144410323406,0.03616769305023453
