,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx,weights
526,2,0.97,0.28,0.0,2.1,10.729957454532896,9.893287141081746,8.094449821985704,0.1378992150851279,3.6601344157140607,2.4071947377821505,-0.011798051538595963,35.604377894143404,555.7160019800725,0.0005758749935437911,0.00025725717545266313,0.0181,0.01761491384312191,0.1378992150851279
2604,2,0.98,0.28,0.0,2.1,10.273031729181136,9.755972599224634,7.729886802681186,0.13807363090398406,3.7271114614073597,2.240161258235253,-0.014630963873619543,39.9932118098416,645.3364083135108,0.0007433134385548372,0.0003492515210553604,0.0181,0.017500385319780643,0.13807363090398406
7710,2,0.88,0.28,0.0,2.1,14.412308785783885,8.717844384023051,12.11448733159481,0.05242317886613159,4.0694642936925565,1.4320516066271696,-0.06395934150168595,75.16446550640923,1362.180865224335,0.001535585248351004,0.0018792156518407932,0.0181,0.015621374113736633,0.05242317886613159
561,2,1.04,0.28,0.0,2.1,7.407299850560245,7.738466653696139,5.9485837932703305,0.17267850343547164,4.042343619127816,1.606347335512424,-0.07075663071790468,68.79847394042065,1237.8036322503513,0.0010604305583195499,0.0031365351186783963,0.0181,0.015378782122520742,0.17267850343547164
18548,1,0.98,0.28,0.0,2.1,3.3126600587569905,2.0845002223561804,7.729886802681186,0.022345190286808262,4.4448123064781395,0.9820906159773392,-0.054138639330072284,137.75691946700258,3121.786120174513,0.00017036515812836442,0.0027339271885098715,0.0181,0.015978644538924735,0.022345190286808262
16843,2,1.02,0.28,0.0,2.1,7.08825807570596,6.183878270884896,6.4924266393488015,0.21293746165803593,4.169457700358728,1.3749141197723715,-0.10430483717742313,85.55841229513341,1648.5564526968146,0.0003373737407094287,0.002126826416505745,0.0181,0.014235533172370496,0.21293746165803593
2913,2,1.03,0.28,0.0,2.1,8.446911618614433,9.497992263913762,6.227122736152007,-0.060838210709917705,3.8139003403027982,2.07834710855604,-0.01796277619343468,46.19422239437454,775.0188014166963,0.001228114416379286,0.0005545591837134989,0.0181,0.0173666398784091,0.060838210709917705
6891,2,1.08,0.28,0.0,2.1,6.200846577697322,7.185882442899516,5.021366061182642,0.154332431454743,4.055037277644924,1.613360107067326,-0.08460530585030669,69.54431598136274,1262.6930204424093,0.0009054395615350881,0.0035741073959382197,0.0181,0.01489612366260598,0.154332431454743
6662,1,1.04,0.28,0.0,2.1,5.892312230285202,5.092155003758729,5.9485837932703305,-0.06743019042935895,4.218735778813326,1.3121096144743942,-0.11881469011478316,92.41368527622744,1836.532376838016,0.00052894009627144,0.004764950036787785,0.0181,0.013767778957574384,0.06743019042935895
2149,1,1.19,0.28,0.0,2.1,2.6014434424384265,3.2919683347525828,3.8794280795262175,0.33703547814257057,4.2123339415245225,1.4143314106037108,-0.24801594913293096,87.17167060911207,1765.6657921093915,0.0006103430519480119,0.0053943978043786145,0.0181,0.010224983732494572,0.33703547814257057
15279,1,0.83,0.28,0.0,2.1,10.387254925343775,3.5562736314329197,15.272600428535487,0.06368999197079285,4.464620059259731,0.8834331531401179,-0.08964321329595308,149.047385215615,3386.766145901131,0.00027306279821479344,0.002795325187539832,0.0181,0.014724323874604517,0.06368999197079285
11422,1,0.93,0.28,0.0,2.1,5.857648524946008,2.925358908609363,9.661852852265543,0.010670057184886207,4.4285163320927925,0.9748279775493788,-0.07437642460920915,135.91074144630036,3036.0660343859477,0.00019598618228114736,0.0025933414853541725,0.0181,0.015251134469001016,0.010670057184886207
17248,1,0.87,0.28,0.0,2.1,2.138218403091174,1.3613385216612497,12.671148526688686,0.01284490951508005,4.571492639484704,0.7997568771150375,-0.021786095340336983,176.45722153532685,4339.6665148908705,0.00019294794703941914,0.0027620786957079785,0.0181,0.017214423360801284,0.01284490951508005
14075,1,0.86,0.28,0.0,2.1,5.1338113658396765,2.0356912698378506,13.258938850590713,0.0011488829798142475,4.531574407356501,0.8325430479705573,-0.05007993815465832,165.36730957447546,3947.046773151453,0.00020742386020935618,0.0026851469761361157,0.0181,0.016128672992416684,0.0011488829798142475
4876,1,0.84,0.28,0.0,2.1,1.6895358976679091,1.2401912698193567,14.576375251050134,0.05880219392783048,4.5948088599338135,0.7650325080850373,-0.01573500038953199,185.36089651747352,4641.270083949958,0.00020049973738186884,0.0027287967387663384,0.0181,0.0174559534247637,0.05880219392783048
11041,1,1.0,0.28,0.0,2.1,3.87850405050226,2.525480639080842,7.086683378199176,0.02321130714929839,4.398485850548662,1.0464096870226614,-0.07180192174041873,126.62686386495672,2790.625964783986,0.0001694207290482309,0.0025884349242438764,0.0181,0.015341811878882006,0.02321130714929839
6088,1,1.1,0.28,0.0,2.1,4.272648391456069,4.303229660159259,4.961535200625608,-0.3021596565865565,4.222573306666887,1.343861047745888,-0.15204415765287715,91.47338685664795,1839.2189387882581,0.00045268671846701895,0.0038564022996245284,0.0181,0.012753647732884829,0.3021596565865565
4160,2,1.18,0.28,0.0,2.1,3.9685490303761606,5.817309747404395,3.985256389890727,-0.07617929082499525,4.081628717991272,1.636964610397348,-0.1643248139813065,70.39285567127743,1316.995942552031,0.0006960599470366933,0.00026676456128277293,0.0181,0.012398060774025126,0.07617929082499525
15750,1,1.16,0.28,0.0,2.1,3.8511096337612116,4.973629174839949,4.199255540080211,-0.04110326146471738,4.151978498937768,1.4968711630084468,-0.1672378231262683,79.94502859106763,1560.8553721771011,0.0003232669465469855,0.0023116834976136813,0.0181,0.012315179654795866,0.04110326146471738
10103,2,0.88,0.28,0.0,2.1,15.240299804006277,9.872698378508975,12.11448733159481,-0.09689900056404625,3.684582193824625,2.22923865778012,-0.017701421481912862,38.09587089237273,591.4350713568707,0.0006201061132684059,0.00023049288576959537,0.0181,0.01737709411934527,0.09689900056404625
10241,1,0.89,0.28,0.0,2.1,4.7131496696347375,2.090378998235019,11.574597690565655,-0.015968453552196095,4.509864528666677,0.868375207575417,-0.05098690513549865,157.91159783125775,3715.477112619871,0.0001961713761285837,0.0026956781263683394,0.0181,0.016095025523762685,0.015968453552196095
9311,1,0.9,0.28,0.0,2.1,5.2219862713275775,2.3406489785740514,11.034172315856123,0.04620121289222979,4.48710854860229,0.8964202469112021,-0.05857179497577785,151.4778757112992,3510.118770814681,0.00019540887738284953,0.002671880652961006,0.0181,0.015816368681936695,0.04620121289222979
