,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx
467,467,2,0.9,0.28,0.0,2.1,13.574808323203756,9.122370736229882,11.034172315856123,5368.291866738334,3.98679735995604,1.5925681350985241,-0.04609668970226274,64.79443071127041,1138.1587046972204,0.0012995022716597636,0.0007866588742546643,0.0181,0.016277281908974074
468,468,2,1.17,0.28,0.0,2.1,5.164153304126561,9.215669237370893,4.091309808430505,5505.844973274519,3.804064476451914,2.2415185033562883,-0.022119131772688254,44.27301853350874,737.8634721738483,0.0011405840955688402,0.0004935472938197849,0.0181,0.017201227631245226
469,469,2,1.11,0.28,0.0,2.1,6.468514459825637,9.831369421341412,4.8147557497222335,5099.9411874308835,3.6679987854042544,2.5526455119314724,-0.009687423072314598,34.93100557239052,560.4536806990907,0.0007434329974864753,0.00043305201033105867,0.0181,0.01770072894943997
470,470,1,1.02,0.28,0.0,2.1,0.6775307880084923,1.1902347780480684,6.4924266393488015,5946.811380520717,4.488745997195255,0.9525148693108108,-0.013614760118364645,146.85757810094478,3435.00552118397,0.0001600996117922989,0.003066416228539995,0.0181,0.017541382340378022
471,471,2,1.17,0.28,0.0,2.1,4.075698562177611,5.77075185719079,4.091309808430505,6208.426288253564,4.083710217529301,1.6261089706157408,-0.16055948123019384,70.80403534258726,1322.9486185582507,0.0005116961789827163,0.00023516205689211314,0.0181,0.012506019273101148
472,472,1,1.19,0.28,0.0,2.1,2.9053918935071064,3.783679409346288,3.8794280795262175,6258.873265032957,4.18649425248229,1.4570385123353893,-0.24327703574846296,83.64517401250015,1669.4357054268946,0.0005951316170875125,0.004585119251459324,0.0181,0.01033716715791094
473,473,2,1.04,0.28,0.0,2.1,8.230167529039244,9.713471693064564,5.9485837932703305,5106.511003493036,3.7311268326510008,2.2970110295463293,-0.01242417716940839,39.73177810537122,647.7213625816612,0.0009656074032067203,0.0005042100107557347,0.0181,0.017589536586636662
474,474,1,0.8,0.28,0.0,2.1,0.2848451474790711,1.0310435549831405,17.621887873516183,5087.190198919372,4.629521704616379,0.7173462261554111,-0.002206812405547732,199.3183798840696,5135.777983440444,0.0002074671596425536,0.0024376136470949093,0.0181,0.018008260421320976
475,475,1,0.84,0.28,0.0,2.1,3.821113650380543,1.6271862100528518,14.576375251050134,5361.968398894751,4.568024629067854,0.7889909199769195,-0.0353108012528838,177.05821473850457,4341.962099265847,0.00020929082704414795,0.0026898479972602423,0.0181,0.016686596855634627
476,476,2,1.09,0.28,0.0,2.1,6.68519410639311,9.03511568392984,4.824137932989341,5597.745680452618,3.8734217296694147,1.9966296272007529,-0.02780101351084252,50.908737458270785,858.4967830430852,0.0012187507787476636,0.0008249368122268398,0.0181,0.016977649419393576
477,477,2,0.96,0.28,0.0,2.1,10.971627038816754,9.547868563772722,8.459324558709586,5141.981373242048,3.8271881718603007,1.9761247198099519,-0.022170219461176286,48.07983023793656,805.2791349247792,0.0014131330308356398,0.0006053827220463548,0.0181,0.01719920430534329
478,478,2,1.18,0.28,0.0,2.1,5.15504227191738,9.848141755583903,3.985256389890727,5126.475968631699,3.650871550220823,2.684848090093608,-0.008296452816873934,33.38598780248771,537.385088656912,0.000783508422967676,0.0004939360305891151,0.0181,0.017757512213632053
479,479,2,0.94,0.28,0.0,2.1,9.666749309749932,6.304601886080342,9.244176995912698,5787.6985407536185,4.227953826952376,1.234053388673575,-0.1001703236609654,96.460112846483,1909.9605630191231,0.00035108871256369896,0.00211235197691928,0.0181,0.014371703580533557
480,480,2,1.06,0.28,0.0,2.1,6.1276637778448615,6.155248155691887,5.461143655387746,6002.3121111094715,4.139728583084794,1.450334415868754,-0.1095552530068491,80.53497116325994,1530.7096499859424,0.00034344339696599434,0.0021055492871524533,0.0181,0.014064468407860213
481,481,2,0.91,0.28,0.0,2.1,13.002490137792735,9.049972070896896,10.561674426450939,5414.250923122798,3.994009835917944,1.5881648694136592,-0.04733743861664362,65.46131424853083,1152.2963082453427,0.001319620600391021,0.0009106053676994909,0.0181,0.01623084521948155
482,482,1,1.13,0.28,0.0,2.1,2.696592017424794,2.768797126888907,4.562857433789538,6230.186274821971,4.283014469321723,1.270505834502677,-0.15082203706629652,100.2772983892108,2089.717009176775,0.00025170852769407866,0.003310027014781114,0.0181,0.012789587509163293
483,483,1,0.86,0.28,0.0,2.1,0.6029016404238864,1.0870620523548662,13.258938850590713,5371.196553894989,4.598673972827479,0.7706495265120232,-0.005905100835417375,185.42567458706836,4655.453298881228,0.0002017541629522577,0.002786130598634161,0.0181,0.01785555994281383
484,484,2,0.82,0.28,0.0,2.1,19.33294819226065,9.60849616656651,16.034095100136632,4983.3806028461895,3.86352532614628,1.751610666867232,-0.0356210952276016,53.279429954800214,889.3788995352542,0.0009002648381186961,0.00033084240610559146,0.0181,0.016674678902669892
485,485,2,0.94,0.28,0.0,2.1,11.651632255329835,9.201362625719415,9.244176995912698,5365.9054588720455,3.9428680785800094,1.711866019067531,-0.03688731639821473,59.37973166027648,1028.8927202446762,0.0012440250532474596,0.0006481781518566931,0.0181,0.016626133312853446
486,486,2,1.05,0.28,0.0,2.1,7.132354318013961,7.704281285524996,5.701476462362781,5879.207426471482,4.0373063898451855,1.6234344122267843,-0.07145223377005623,68.04110200532725,1221.716734154153,0.0010478680499422571,0.0032066837610366106,0.0181,0.015354169870318131
487,487,2,1.17,0.28,0.0,2.1,5.200736473779884,9.361806163925051,4.091309808430505,5385.699287338795,3.784746823776911,2.2918385266773003,-0.017460894893465875,42.69217101454847,713.5908909476979,0.0011166783664781376,0.0004669408181965373,0.0181,0.01738672079195649
488,488,2,0.96,0.28,0.0,2.1,10.742559474834774,9.108519084017678,8.459324558709586,5439.1934840566355,3.948591322601613,1.7186500611513122,-0.038163748780534135,59.70433150579914,1035.4940144384425,0.001267015019626352,0.0007721199776176135,0.0181,0.01657733928151984
489,489,1,1.07,0.28,0.0,2.1,4.733649916056101,4.279906408298009,5.220910024115425,6067.861305727903,4.240865204914211,1.2976458381734148,-0.13421429874377372,95.11424897890579,1921.6350271978888,0.0005354891674329823,0.00619838005215595,0.0181,0.013288142480104409
490,490,2,0.91,0.28,0.0,2.1,13.093014434838429,9.189830214136133,10.561674426450939,5341.47582679393,3.964674241467023,1.6426281172323578,-0.041537502297153465,62.169389171049325,1084.3441280309803,0.0012591160164640615,0.0006735003754932968,0.0181,0.01644905953877866
491,491,2,0.82,0.28,0.0,2.1,17.12472115125037,7.420200140923746,16.034095100136632,5501.690002542383,4.247861820608938,1.1262932051690215,-0.10360652473741927,103.40189898312248,2050.8660071990207,0.0002676601050369061,0.0010310866157632326,0.0181,0.014258441237448068
492,492,1,1.14,0.28,0.0,2.1,3.9241579056024887,4.62607991637464,4.4426321398840525,6112.757225162349,4.180789049823317,1.4354979527621126,-0.1671534743230606,84.33161219582418,1667.2241795648606,0.0003703645729197456,0.002605474529652707,0.0181,0.012317571744933234
493,493,1,0.84,0.28,0.0,2.1,13.969770446017954,5.929285635744869,14.576375251050134,5564.8073143789625,4.330741839053527,1.0366447349906671,-0.11063636743740787,118.20514118095475,2467.972394939463,0.00044811792819566436,0.003177603060022793,0.0181,0.014029500453248463
494,494,2,1.07,0.28,0.0,2.1,7.169956330723494,9.045232326992664,5.220910024115425,5575.03290616067,3.8853713908558576,1.9511978810954904,-0.028504148931572274,52.18790217708151,884.2421184512383,0.0012380456361912534,0.0008243956916318407,0.0181,0.01695018434966015
495,495,1,1.12,0.28,0.0,2.1,0.7279241808682225,1.3046773333022292,4.693988360961042,6225.115561978246,4.404061774353635,1.1003296121088857,-0.03568223005565764,123.71282949838756,2762.5591750316053,0.00015783452847221364,0.0030625572687291713,0.0181,0.01667233180427544
496,496,1,1.2,0.28,0.0,2.1,3.5198749101300817,5.27258283577148,3.782354398433177,6131.8087443467675,4.113223726267972,1.5919280553420545,-0.1804018213367264,74.11780919039197,1424.796862946405,0.0002957762943329507,0.0019514215285647567,0.0181,0.011947492141447035
497,497,2,1.09,0.28,0.0,2.1,6.9851790948652015,9.973081551495612,4.824137932989341,5054.8984477850645,3.6104609500835454,2.70170048070334,-0.005924469610508234,31.678042615201694,493.09234084089127,0.0005884825037314827,0.00034524230391885785,0.0181,0.017854763633794853
498,498,1,0.87,0.28,0.0,2.1,2.592146455106148,1.4534702920462574,12.671148526688686,5465.61419816745,4.56472292800933,0.806014470836741,-0.02638235879498432,174.42854157787914,4268.025109387397,0.00019426525365263847,0.0027494234814613022,0.0181,0.017033198832717686
499,499,1,1.12,0.28,0.0,2.1,4.34363875335295,4.889060085836307,4.693988360961042,6071.178728110741,4.182176962097007,1.420578400283725,-0.15128084828846666,85.03889559449078,1678.2782922331473,0.00024475429776326155,0.0021135074754011773,0.0181,0.01277608306004263
500,500,2,0.93,0.28,0.0,2.1,11.516999693958605,8.252335564479841,9.661852852265543,5643.714374503994,4.084796287105733,1.446570844185853,-0.06917407343942161,76.08723683905097,1391.0325680574756,0.0011389341267246385,0.00234991320881206,0.0181,0.015434924214249156
501,501,1,1.19,0.28,0.0,2.1,2.7957109671030644,3.5983018463452456,3.8794280795262175,6275.741858017347,4.195941485449876,1.4412768622498442,-0.24702306393539505,84.91212469129026,1703.8543759453494,0.0005864731174813707,0.004762320853255564,0.0181,0.01024838685940208
502,502,2,0.96,0.28,0.0,2.1,9.859712314190476,7.5962324293932335,8.459324558709586,5758.252132808106,4.119028349987054,1.4131584218692617,-0.08120034202330413,79.94071782846112,1490.0695353944354,0.0008259304498640621,0.0027062882930809487,0.0181,0.015013371557622574
503,503,2,0.96,0.28,0.0,2.1,11.119876195663949,9.843441738191013,8.459324558709586,5008.996493854283,3.6883647404518896,2.3182566767942783,-0.013637418223162685,37.51982693077244,592.6699403455309,0.0006070560725074692,0.0002704816427908652,0.0181,0.01754046719149156
504,504,2,0.91,0.28,0.0,2.1,11.815792297381645,7.401793194771434,10.561674426450939,5688.629931521518,4.1764272868035945,1.2880504501779275,-0.08966827495502279,89.26042571496444,1710.9880249417347,0.0007649207445149103,0.002829893707304909,0.0181,0.01472347420841434
505,505,2,0.87,0.28,0.0,2.1,13.271244670647356,6.783992818031017,12.671148526688686,5633.449153754511,4.254339846996412,1.1516604770524324,-0.10207900426667037,102.94163192343916,2057.1984184801277,0.00032333796658764877,0.0016526573402503295,0.0181,0.014308679980147525
506,506,2,0.84,0.28,0.0,2.1,17.90377651448991,9.787829809499069,14.576375251050134,4931.379759214047,3.7500208949639284,2.0200786688964407,-0.02456563709631755,43.25919274259846,688.4306459844562,0.0005786918568224963,0.00020882658875687188,0.0181,0.017104600604013316
507,507,2,1.1,0.28,0.0,2.1,5.06086841589727,5.632707674830121,4.961535200625608,6084.335191057957,4.133953163682154,1.4878878933933568,-0.1481888459331664,78.84806771754437,1500.2724078059107,0.0004236203523669461,0.0028108604629411005,0.0181,0.012867368213455205
508,508,1,1.02,0.28,0.0,2.1,1.4027847249564676,1.4341434646952425,6.4924266393488015,5962.309736201076,4.465594754492414,0.9782444335575448,-0.0289145256138572,141.17802771889038,3252.4528689807235,0.00015829683662413162,0.002969983321531103,0.0181,0.016934175223815958
509,509,2,1.17,0.28,0.0,2.1,4.7597203751790005,7.744431339756223,4.091309808430505,6015.942409693126,3.9426354959399377,1.9118123867770456,-0.10443117694970046,56.1715540285087,971.196670955074,0.0014208428291618488,0.003636686179922744,0.0181,0.014231392543100694
510,510,1,1.09,0.28,0.0,2.1,0.30399597828991204,1.1052720681827308,4.824137932989341,6137.413971128945,4.44672132981246,1.0334685400995582,-0.010586053631551415,134.22034542315004,3069.3905041547937,0.00018130320278774467,0.003664569685280568,0.0181,0.017664140939700836
511,511,2,0.9,0.28,0.0,2.1,12.523266620072146,7.686615437927955,11.034172315856123,5652.47152618278,4.161787727551754,1.3026382372217316,-0.08570849922607747,87.33862410752874,1659.5565666257653,0.0007535828917046031,0.0023734091988009127,0.0181,0.014858332598289047
512,512,2,1.08,0.28,0.0,2.1,6.825969352821174,8.766454827271557,5.021366061182642,5712.344841905606,3.913231979269364,1.898560110470252,-0.03762433880890328,54.70218278370511,931.4258675196228,0.0013536582325765199,0.0014488461481166892,0.0181,0.016597941748099785
513,513,2,1.05,0.28,0.0,2.1,6.355331138999941,6.167774490031103,5.701476462362781,5985.0381969848295,4.14661953459799,1.4320907706182464,-0.10850041989338527,81.6886711130004,1557.4337995795645,0.0003439749226672277,0.002101550219028248,0.0181,0.014098670312252953
514,514,2,1.08,0.28,0.0,2.1,6.359049308563574,7.55668916816709,5.021366061182642,5937.866623184968,4.026768613087516,1.6665512906199569,-0.07336988121252262,66.3348226301454,1186.5250682143578,0.0010127670307807314,0.003435236057314217,0.0181,0.015286522281043262
515,515,2,1.01,0.28,0.0,2.1,7.7483649955136915,6.821624448765792,6.778158727378367,5888.833820148002,4.135448990062864,1.4225581242782406,-0.09622603227089807,81.05088059073397,1530.2340618151322,0.0007024431797427794,0.003400098534272256,0.0181,0.014502822864757063
516,516,2,0.8,0.28,0.0,2.1,21.37831618536404,9.91908930155856,17.621887873516183,4869.038193348758,3.665688687276121,2.1720751277825747,-0.02303539762390715,37.754574391366894,570.5459420724635,0.0005271553168993469,0.00015770417732130504,0.0181,0.017164975079564278
517,517,1,0.85,0.28,0.0,2.1,5.484586011454779,2.0722609733136026,13.910367845083716,5450.442795227101,4.5351577902706435,0.8242809148325962,-0.05177118526157283,166.90754931020558,3992.6884321123907,0.0002128234304409576,0.002671680387167974,0.0181,0.01606598620076154
518,518,2,1.13,0.28,0.0,2.1,4.628545371772255,5.743377202127492,4.562857433789538,6136.53757743021,4.100239805460662,1.5678339271345838,-0.1469682060615645,73.86157596784705,1382.2978440504721,0.0003480986609073471,0.0018483229768678773,0.0181,0.0129035844595329
519,519,1,0.92,0.28,0.0,2.1,1.8748811878197842,1.391537917886468,10.10470156321042,5647.661062176179,4.540349406625125,0.8524401308383183,-0.02289787482677877,164.84913321896272,3969.5257017414533,0.00017746592566509242,0.002832790074686897,0.0181,0.01717041136593421
520,520,2,0.93,0.28,0.0,2.1,9.924376321415505,6.163514726285656,9.661852852265543,5770.7095307347445,4.2449788102309975,1.2037203894095,-0.10132268156321184,99.54551691468173,1989.2424899128828,0.0003665475894537287,0.0023230572594727943,0.0181,0.014333620219256953
521,521,2,1.17,0.28,0.0,2.1,4.3749906309701405,6.563450601358415,4.091309808430505,6132.220121691741,4.021723821536351,1.7460063802849288,-0.16052111506264666,63.96147603488631,1154.0868107221195,0.00030683244964318964,0.0012589330859835712,0.0181,0.012507124120721476
522,522,1,0.96,0.28,0.0,2.1,1.134694714988628,1.2628237211110651,8.459324558709586,5770.149071604982,4.5248711862553606,0.8864305191861502,-0.016460907353848215,158.7464780749711,3789.6682551655695,0.00016858564946077174,0.002931077661168013,0.0181,0.01742680082278199
523,523,2,0.8,0.28,0.0,2.1,20.861303409296948,9.383679065676349,17.621887873516183,5092.0864012129105,3.9757386507363424,1.5206418236786694,-0.05148323541333468,65.37733300169968,1139.2375546019443,0.0013395047919827776,0.0005598485706336254,0.0181,0.016076641948121972
524,524,2,0.83,0.28,0.0,2.1,18.295927102473094,9.34357650955417,15.272600428535487,5156.702339699697,3.972421772076933,1.5548321083953718,-0.047933227956601335,64.41487709009411,1123.4642691343254,0.0012947355680345161,0.0005646826029135353,0.0181,0.01620859410886391
525,525,2,0.82,0.28,0.0,2.1,17.091196891724017,7.3911437304381025,16.034095100136632,5502.627565430478,4.2501395047423225,1.123354135775018,-0.10360847074791553,103.79480804895464,2061.4745103311748,0.00026650674323159683,0.001060030922545918,0.0181,0.014258377347586925
526,526,2,0.83,0.28,0.0,2.1,16.809551886694933,7.7923402986861685,15.272600428535487,5508.073489524859,4.209219541000641,1.1845334274872412,-0.09714936416491456,96.64122949362793,1875.1810355612674,0.0006698034460399442,0.0020700513953628707,0.0181,0.014472021888320363
527,527,1,1.19,0.28,0.0,2.1,3.535216384816665,5.048860073631037,3.8794280795262175,6137.979251584095,4.1290285972252665,1.5566961767597192,-0.18350942032835027,76.28392388545417,1476.86029038,0.00035210207226378363,0.002203691824162634,0.0181,0.011862306864220351
528,528,2,1.14,0.28,0.0,2.1,5.680944351723328,9.183728583357741,4.4426321398840525,5516.445811306837,3.8238026522428767,2.162753886470889,-0.024507013044107358,46.12172774432611,771.429954123385,0.0011578295848742605,0.0005373429083342929,0.0181,0.017106909656331753
529,529,1,0.9,0.28,0.0,2.1,7.840495665704732,3.5853869747797846,11.034172315856123,5701.127548441033,4.413206965381497,0.9760283865048308,-0.08671412449259339,133.59021318377356,2948.1536284857452,0.00023098119227310917,0.002656458873198653,0.0181,0.014823967370633713
530,530,1,1.06,0.28,0.0,2.1,2.2437263585943703,1.9453281000801697,5.461143655387746,6086.311771394109,4.39271887089471,1.0845215195374105,-0.06613802547870809,123.3705459683965,2721.8569546878603,0.00015288737852667568,0.002755391706955601,0.0181,0.01554320408440658
531,531,2,0.88,0.28,0.0,2.1,14.5782366140175,8.937909890878851,12.11448733159481,5420.270792105049,4.035525051459843,1.4889888557504911,-0.0563715039771247,70.91429571073952,1267.1793400675738,0.0014243269226608456,0.0012139624285678607,0.0181,0.015896703386457163
532,532,2,0.91,0.28,0.0,2.1,11.67533044881937,7.2277410537561675,10.561674426450939,5698.1290823626505,4.189726170892004,1.2685472894160283,-0.09240471502786844,91.27451147864552,1762.7208984229069,0.0004345312037655239,0.001770934626475151,0.0181,0.014630994930801559
533,533,1,0.91,0.28,0.0,2.1,9.223136758274686,4.770726321842153,10.561674426450939,5737.468096493139,4.339409978070982,1.068465205187165,-0.10429881006518106,117.48515763851091,2479.552798762061,0.00022969137603882017,0.0022207352113886025,0.0181,0.01423573073359955
534,534,1,1.03,0.28,0.0,2.1,5.5597880460850835,4.400285194873488,6.227122736152007,5991.213061261264,4.265096387037791,1.2381781261275762,-0.11871476847273407,100.17422828271879,2044.8550531512653,0.0006593967693143782,0.007320540084422844,0.0181,0.013770946986203302
535,535,1,1.07,0.28,0.0,2.1,3.5579779712347985,2.9826908004121857,5.220910024115425,6105.525981467488,4.313602778054865,1.1935350479759943,-0.1138035728088004,107.54185364650215,2264.9820282599626,0.00014528177442657526,0.0021201940539681274,0.0181,0.013927558844925182
536,536,1,1.06,0.28,0.0,2.1,2.3186665453358857,1.9890476462251776,5.461143655387746,6087.019896249732,4.389368224016937,1.0887132221005775,-0.06846001073245309,122.66789267196665,2700.7811110811485,0.0001528992392000479,0.0027334874203951967,0.0181,0.01546032303905063
537,537,1,0.83,0.28,0.0,2.1,7.950394136330867,2.6407733637783424,15.272600428535487,5417.820193663723,4.513781300264613,0.8348204377687444,-0.06976643112087938,162.0147398079742,3812.347942701319,0.00023333704145064746,0.0026401706216022673,0.0181,0.015413886038948985
538,538,2,0.81,0.28,0.0,2.1,20.531851113646397,9.987987811640727,16.79171875512362,4869.373473594996,3.607637741579664,2.336473194207915,-0.018859662982592118,33.9055934176021,499.1426989524544,0.0005224433371642574,0.00014493926600822604,0.0181,0.01733081202833365
539,539,2,0.8,0.28,0.0,2.1,20.085902459674024,8.634370386889364,17.621887873516183,5359.490329595895,4.1409728241040265,1.2576382312097316,-0.08326707189814342,87.01158084510244,1624.5556857492465,0.001046831236468406,0.0015001638038871776,0.0181,0.01494209533367452
540,540,1,1.07,0.28,0.0,2.1,4.401054820363472,3.864279395393215,5.220910024115425,6075.512676190179,4.263280085093975,1.2647262219270716,-0.135256073742188,98.77198472697626,2022.1443002409608,0.00024163933803859902,0.0027707213021132553,0.0181,0.013256305408659264
541,541,1,1.11,0.28,0.0,2.1,1.0658025998142004,1.4573060973384535,4.8147557497222335,6203.451235350873,4.396707316849885,1.104720740396836,-0.047777071687280605,122.51496813957418,2720.9098617809523,0.00015055272209190881,0.0028646232699557073,0.0181,0.016214423169069216
542,542,2,1.03,0.28,0.0,2.1,7.662816432940098,7.706938795971724,6.227122736152007,5850.88062539655,4.0527504743554,1.5796068867106017,-0.07321779130983883,70.19119251109689,1269.0051361894687,0.0010306801994027033,0.003073521656040024,0.0181,0.015291876557749369
543,543,1,1.1,0.28,0.0,2.1,4.5417082835094655,4.717438321544512,4.961535200625608,6064.53171951661,4.202491601459376,1.3752929558004028,-0.1488481804662991,88.45200226070997,1759.6102765669846,0.0001981281309689212,0.0019193177072328038,0.0181,0.012847848132480421
544,544,2,1.17,0.28,0.0,2.1,5.1538625707414285,9.17497401376803,4.091309808430505,5538.285296559989,3.8083506083235736,2.2305099673219044,-0.023763663880006274,44.63973048708083,742.9959911192325,0.0011411369371305581,0.0005130656945286916,0.0181,0.01713621533852134
545,545,1,1.07,0.28,0.0,2.1,1.7178795406038059,1.6949331132179362,5.220910024115425,6105.8009372213,4.404980792803663,1.0743509424642024,-0.05477234392723876,125.63594768152781,2795.329426623418,0.0001507346038604485,0.0028785963283913807,0.0181,0.015955346161941275
546,546,1,1.17,0.28,0.0,2.1,1.5764006397337416,1.969834918982556,4.091309808430505,6343.202350235669,4.311073850360527,1.2517012398066079,-0.14298179109067247,103.64796887863356,2209.2409859269683,0.00022576238997410117,0.0035200157595164094,0.0181,0.013022572495151818
547,547,2,1.13,0.28,0.0,2.1,4.49230496740523,5.455334502685281,4.562857433789538,6128.415891781451,4.134634674756739,1.5070854863472842,-0.1469731991358533,78.27094645096459,1497.2147049583002,0.0006984589738908778,0.0005700567956163916,0.0181,0.012903436108153556
548,548,1,0.97,0.28,0.0,2.1,4.740485641449663,2.7525840964772854,8.094449821985704,5873.299869044324,4.407799366034955,1.0196024275996265,-0.07349183059564925,129.71679043808786,2868.6779998671836,0.00018048463326471347,0.0025701228455755065,0.0181,0.015282230446045512
549,549,1,0.81,0.28,0.0,2.1,1.0216078215659683,1.1213243325329012,16.79171875512362,5150.609503740626,4.6161657400399685,0.7330005763564779,-0.008787358995332426,194.15659796474998,4949.484309297677,0.00022306972289214317,0.0028807548411345398,0.0181,0.017737451292114608
550,550,1,0.94,0.28,0.0,2.1,3.12388334846633,1.8130736223613244,9.244176995912698,5749.176332916148,4.494547700991462,0.9083113750310752,-0.04164055637476203,151.60764487588156,3540.5310760217144,0.0001770653167563649,0.002774606031948068,0.0181,0.016445156791624442
551,551,1,1.11,0.28,0.0,2.1,1.9079062868815493,1.962340005974764,4.8147557497222335,6207.32160582735,4.354025980372225,1.16036113967058,-0.08755887544184451,113.87430491697864,2465.456708289617,0.00013958630391888325,0.0023957023754447577,0.0181,0.014795161134226943
552,552,1,0.84,0.28,0.0,2.1,8.898261724615635,3.107247430402115,14.576375251050134,5486.769375466563,4.482326772145293,0.8708050394016195,-0.0798908167777781,153.09155818613246,3523.64334239294,0.00024263518358550815,0.0026686433811338173,0.0181,0.015058709595820044
553,553,2,1.15,0.28,0.0,2.1,4.255604068950608,5.562614430130483,4.31297783662831,6125.03461561795,4.123676014399482,1.5396835426512372,-0.1515314034536964,76.44758517555356,1460.3106915110068,0.0008892133476774295,0.000947705829290768,0.0181,0.012768714349381026
554,554,2,0.82,0.28,0.0,2.1,17.894322691779717,8.119568306127707,16.034095100136632,5463.524670411168,4.186239043912353,1.208816698428139,-0.09075466342398696,93.32396423765877,1785.7724305480162,0.0007511610709067027,0.0018180605271924664,0.0181,0.014686689437566857
555,555,1,0.8,0.28,0.0,2.1,5.943516196899643,1.8924970387733164,17.621887873516183,5216.551820989113,4.5701102210777815,0.7681297036824105,-0.04861063188514049,180.04782610879295,4423.255052602345,0.000229991416113884,0.002634384576594123,0.0181,0.0161833319717132
556,556,2,0.97,0.28,0.0,2.1,8.74146148367867,6.469671244173092,8.094449821985704,5837.7405099842235,4.192288315856313,1.3060173985242824,-0.09902414763235104,90.10784913107979,1751.819865071915,0.0003241336355945052,0.0018379796673896327,0.0181,0.014409683013396743
557,557,2,1.19,0.28,0.0,2.1,4.97410137831696,9.758955782978305,3.8794280795262175,5160.90048492984,3.6798474129925336,2.6078753046126018,-0.009516495415355935,35.1060699611543,572.5431126720689,0.0011271642195360785,0.0006984305078014952,0.0181,0.017707696893358178
558,558,1,1.14,0.28,0.0,2.1,2.2088991338397927,2.368355466753412,4.4426321398840525,6265.757333568491,4.302403709705359,1.2479444315587167,-0.13957055728940942,103.27352439252816,2178.915801286837,0.00018087703163594218,0.002658061558303948,0.0181,0.013125263095343866
559,559,2,1.06,0.28,0.0,2.1,7.427073385414977,9.049197114764514,5.461143655387746,5563.893486422687,3.8913876479387297,1.92867757563826,-0.02947965260642565,52.84409997456307,897.473778056672,0.0012417856953349398,0.0008188720945422334,0.0181,0.016912153908452708
560,560,1,0.92,0.28,0.0,2.1,2.302635711779974,1.5004912545409157,10.10470156321042,5658.238004857941,4.5317170867772125,0.860954196025367,-0.02814314590190415,162.44265214016892,3887.7649963692766,0.00017872558193924432,0.002811591059234467,0.0181,0.016964279881772945
561,561,1,0.99,0.28,0.0,2.1,7.0556515475306165,5.0743301426351515,7.406038867892791,5905.491940119237,4.259654176793159,1.2213821318816758,-0.10789459605537696,100.3471239863034,2033.993966965999,0.0005004944581348585,0.004506767314090498,0.0181,0.014118351130416476
562,562,2,1.03,0.28,0.0,2.1,7.1208106455573175,6.670387160742807,6.227122736152007,5928.9787206898645,4.129659167939616,1.4461952246759469,-0.0994333631319548,79.84040539105192,1504.8483842441458,0.00048601450389564006,0.002476159891847796,0.0181,0.014396111833760678
563,563,1,0.84,0.28,0.0,2.1,14.535365703026011,6.37234064464222,14.576375251050134,5566.618193262743,4.3046140544009885,1.068164152047015,-0.1094450878625936,113.09046689885359,2323.495636746001,0.00046086604146067245,0.002824113092979585,0.0181,0.014068036518411915
564,564,2,1.13,0.28,0.0,2.1,6.058494075818663,9.85610825983285,4.562857433789538,5101.474273160229,3.655045084271273,2.614401062438,-0.00900406459314939,33.9832948726621,543.9021280778338,0.0007220976106011353,0.0004309187297480976,0.0181,0.01772860281185801
565,565,2,1.2,0.28,0.0,2.1,3.775385350987277,5.948886036028907,3.782354398433177,6248.131181403411,4.058265617560335,1.6957794338567331,-0.1718098316360389,67.02813684854985,1243.6955264958603,0.0005992582513297647,0.00018347630177961705,0.0181,0.012186212395185187
566,566,2,0.86,0.28,0.0,2.1,15.495869749108085,8.547014672270063,13.258938850590713,5486.733616687134,4.107365679270107,1.355361688831644,-0.07255590458138374,80.65125373810888,1486.0460432677924,0.001201766186970594,0.0018585828872048624,0.0181,0.015315199918555684
567,567,2,1.15,0.28,0.0,2.1,4.635606779272551,6.483781752216745,4.31297783662831,6109.35609325566,4.041738316784486,1.6915626863634274,-0.1514943018987629,66.59546619854596,1210.776885146086,0.0003221772798418863,0.0014321733227642408,0.0181,0.012769805220697213
568,568,1,0.83,0.28,0.0,2.1,14.883171129699512,6.158606324575663,15.272600428535487,5539.4883974997865,4.324975438016264,1.0372629298380331,-0.11163322895387062,117.42976453545023,2440.9795087668804,0.00044793125115751036,0.0029439800477137896,0.0181,0.013997334650733256
569,569,2,1.16,0.28,0.0,2.1,4.775747325999019,7.310417860449552,4.199255540080211,6051.153302025764,3.9815297846922575,1.820452124599485,-0.1301894031421781,60.087681516641986,1059.0933254527126,0.001130162225417132,0.0039409759258054455,0.0181,0.013411864951588118
570,570,1,1.05,0.28,0.0,2.1,3.4707795821225527,2.70088275799532,5.701476462362781,6066.478214954979,4.347134330953248,1.1375543637401002,-0.09466767849644243,114.47093906109772,2454.6497605172385,0.00015560612493054722,0.002397355847986893,0.0181,0.014554955982543472
571,571,2,1.14,0.28,0.0,2.1,4.387117589303242,5.542336152936978,4.4426321398840525,6145.591884276483,4.122742655250522,1.5346037896735232,-0.15058362103727935,76.49108921307301,1454.7364520105575,0.0006959420163681519,0.0004598850069247873,0.0181,0.012796610577434295
