,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient,initial_zx,star_zx
4610,2,0.97,0.28,0.0,2.1,10.519280620590488,9.457963783922192,8.094449821985704,-0.03579105784294886,3.855208216386377,1.9233850999780795,-0.024140311199095155,50.41719727958083,853.2944143837539,0.0012428634217789907,0.0005273579730213918,0.0181,0.017121360184118042
4611,2,1.03,0.28,0.0,2.1,7.757911357220912,7.904748228979029,6.227122736152007,0.12296744332268303,4.0360546396576735,1.6101655041557497,-0.067525934302877,68.2497725622141,1223.4690315808568,0.0011497974485477846,0.003043523843012763,0.0181,0.015493610738991203
4612,2,1.13,0.28,0.0,2.1,4.759174281057208,6.033827712585538,4.562857433789538,0.0721658220436113,4.083745987473743,1.5977591560171374,-0.14695585969735134,71.8724753251537,1333.2781673123554,0.00037261615730532993,0.001925038562486714,0.0181,0.012903951294997228
4613,2,1.05,0.28,0.0,2.1,7.989740217350284,9.847520523803336,5.701476462362781,-0.022792076474960284,3.6707642197984014,2.4739710731277658,-0.009382531306972908,35.577204295658504,566.0143391695377,0.000666652390057549,0.0003658864675047946,0.0181,0.017713159918633748
4614,2,0.89,0.28,0.0,2.1,14.646096918996275,9.88776704939659,11.574597690565655,-0.06592061728907608,3.674131574895752,2.268983069260107,-0.016605359465401686,37.29465563981765,577.1010730924687,0.0007272774520249789,0.0002674172344615533,0.0181,0.01742100540129332
4615,2,0.86,0.28,0.0,2.1,16.568358797785187,9.91531519439307,13.258938850590713,0.005160499241087066,3.659824489549439,2.2673997719584347,-0.01776567746168881,36.67561949869486,560.0137475468463,0.0005164251495298337,0.00017545530037577084,0.0181,0.017374523283985824
4616,1,1.16,0.28,0.0,2.1,2.510025219911271,2.8449101895174604,4.199255540080211,0.06073975962029408,4.257701319177452,1.3253268964917662,-0.1908287886463599,95.08999688204024,1963.2523060108288,0.00035911712790343816,0.004200297574954659,0.0181,0.011664061107322534
4617,2,0.88,0.28,0.0,2.1,13.437222639879653,7.529815551054194,12.11448733159481,-0.05067915528206933,4.1910952845416585,1.2454330366783504,-0.09170250549154074,92.2851225691278,1779.651360877328,0.000739760021833769,0.0025988550974124225,0.0181,0.014654670881323167
4618,2,0.83,0.28,0.0,2.1,17.49120496552754,8.468888401373581,15.272600428535487,0.10259971985041717,4.1401978806334725,1.2821958521429828,-0.080512059668905,86.05513176580361,1608.8438488957502,0.0009991436448369639,0.0017160975675318824,0.0181,0.0150371840439575
4619,2,1.04,0.28,0.0,2.1,8.007166606692019,9.133159108541326,5.9485837932703305,-0.0024167426241233367,3.891733207611872,1.909628265741244,-0.028352512927261538,53.06187222265736,903.7005598680561,0.0012199520111672985,0.000698598295887809,0.0181,0.016956103621249965
4620,2,1.03,0.28,0.0,2.1,7.930000157165865,8.275711070244354,6.227122736152007,-0.01681009267817432,4.002139913938999,1.6740834054341185,-0.05832801121074178,64.436452551245,1136.7982300164929,0.0015589308275967306,0.003069856492311729,0.0181,0.015825249421748077
4621,2,0.84,0.28,0.0,2.1,17.927352246945905,9.81727479071998,14.576375251050134,0.024240192998286586,3.7308835066263284,2.065030480350116,-0.0234207110635998,41.82830730944482,659.2822013616295,0.0005512624314043646,0.00019662782330431838,0.0181,0.01714975277591347
4622,2,1.19,0.28,0.0,2.1,4.8970348756992825,9.420500504218827,3.8794280795262175,0.005759354593809246,3.7663779910219515,2.3608060786495457,-0.015364869678914022,41.11443316749472,686.5134826172214,0.0011684834031605567,0.0005042705059804531,0.0181,0.017470836732538405
4623,2,0.86,0.28,0.0,2.1,15.593848137727525,8.663755593476706,13.258938850590713,0.02232127758249153,4.092190166331909,1.3791895328129922,-0.06914302031856456,78.59488402036233,1437.943882231633,0.0013991539512498742,0.0018371690952575515,0.0181,0.015436027888652308
4624,2,1.11,0.28,0.0,2.1,6.507344122140392,9.967185704472401,4.8147557497222335,-0.06324511337571898,3.6128487475194433,2.7198282791450747,-0.007370649164525706,31.662404062392827,495.3251455730802,0.0006016885330864812,0.0003473119844877859,0.0181,0.01779540701932768
4625,2,0.91,0.28,0.0,2.1,11.224922572434432,6.696751835957968,10.561674426450939,-0.01779521337429718,4.227429715012243,1.2148535606297042,-0.098250419948388,97.2172787499993,1919.0675964684287,0.00032356980567876606,0.0016754642711772627,0.0181,0.014435377809360049
4626,2,1.05,0.28,0.0,2.1,8.040042346803338,9.990350431515118,5.701476462362781,0.05699283500587418,3.6034882105401165,2.67301330078492,-0.006546395384884,31.584516062781148,486.465643518638,0.0005714548854058653,0.00029993111396708905,0.0181,0.017829213250254928
4627,2,0.82,0.28,0.0,2.1,19.60553814437484,9.919976148820105,16.034095100136632,0.08719308433340463,3.6628729617343283,2.206230387948286,-0.020932266703276,37.316170804754115,565.8527610400525,0.0005550835535934632,0.000171258425103904,0.0181,0.017248300432966
4628,2,0.85,0.28,0.0,2.1,16.71759555735542,9.216287024666501,13.910367845083716,0.08874803472459425,3.997963396100408,1.5279279090538864,-0.050191098736706255,66.98729648937544,1180.0618864415742,0.0013087901507963819,0.0006892861013365614,0.0181,0.01612454527879635
