,Unnamed: 0,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,hrgradient,fagegradient,initial_zx,star_zx,weights
67175,4409203,1,0.97,0.32,-0.5,1.9,0.8697549813886793,1.476354518854356,3.7902610619212598,6549.928196293226,4.389118516390016,1.041768653834543,-0.8221583918195403,-1.7392750777979984,0.00017762920956563481,0.002363894467991789,0.005723722564904768,0.0027259644202452357,1.7392750777979984
81873,2174707,1,1.11,0.26,-0.1,2.5,4.556970098340953,4.57128831080882,4.837144866983572,6245.424395403604,4.229777933074619,1.338559772596132,-0.2371021120199632,-0.8554902534714017,0.0005267589557769762,0.0038681615600314467,0.014377341048509497,0.010485193819777364,0.8554902534714017
81345,8251704,2,1.075,0.31,-0.15,2.2,4.842492278553814,9.25505787553461,3.711007603503668,5719.2456356092225,3.770959495866771,2.2315124498459045,-0.17790325989558936,-0.0320218596522821,0.0012046435517250932,0.0004365319831670656,0.012813818697352895,0.012016425962966709,0.0320218596522821
49639,3400768,2,1.2,0.3,0.0,2.1,3.3313777375662785,6.2161566558481915,3.2394769349397325,6321.658466953388,4.000481444735386,1.8123702834700453,-0.2015515228508632,-1.7153009884860708,0.0003654087635755706,0.0006759525649576714,0.0181,0.011379601451918577,1.7153009884860708
17164,630261,1,1.02,0.26,0.45,2.1,0.2952735259442433,1.0381178450558792,13.871258703599405,5051.231605785221,4.565303128179316,0.8721540432590219,0.4479414666684423,0.1925607013219519,0.0004149767204522855,0.002482555339104855,0.05101273105588661,0.050771505504985125,0.1925607013219519
19124,4662811,1,1.16,0.32,-0.5,1.7,1.88549204242216,5.115893521383445,2.1125033701702955,7224.904735497104,4.148582559609601,1.5027349650298305,-0.7562804869628651,0.9043875321100927,0.000769132809144099,0.0019312505580229566,0.005723722564904768,0.0031724741196830376,0.9043875321100927
21364,2326781,3,0.85,0.3,0.5,2.3,26.699129502893786,9.969193443201661,21.42443668498505,4698.209822357058,3.633921684286324,2.3228353062667257,0.4837843365529383,0.18629770243205712,0.00047883025782637903,8.647300143416191e-05,0.05723722564904767,0.05513951114454328,0.18629770243205712
30236,6982346,2,1.02,0.3,-0.4,2.3,5.122597302948448,9.334080675339768,3.789580338373783,5899.1726504566295,3.7534930431578464,2.2168162576730297,-0.4339802827576325,0.09697513931725155,0.0012760858909064926,0.0004440673716264998,0.0072057397870183,0.006663436940286591,0.09697513931725155
24484,3402304,1,1.16,0.3,-0.3,2.3,1.7448639712634113,3.107978640455558,2.732184348313668,6897.5626393107505,4.228177535856723,1.3711497960254997,-0.5795463207538705,0.5298664752038178,0.0007619816183038293,0.004372975950017678,0.009071488928653629,0.004765760946904215,0.5298664752038178
73430,1994704,2,1.16,0.28,-0.4,1.7,3.3753651089888,8.06723299333912,2.8735991607293023,6534.265543425774,3.9134070068134728,1.9685985334434968,-0.4946264015174917,-0.27682743089680883,0.0016777517595416825,0.0020302998653842774,0.0072057397870183,0.005794983094529624,0.27682743089680883
47125,7980882,2,1.15,0.28,-0.3,2.1,4.10398881502498,9.415703239242541,3.1880644901269446,5745.363456481578,3.6961235109750734,2.515729745128515,-0.3304835436875088,0.0573863224360025,0.0012044807260675392,0.0003523595136712965,0.009071488928653629,0.008456585247574231,0.0573863224360025
58308,7004455,2,1.08,0.28,-0.4,1.7,4.685764977874613,9.04449859416803,3.5434714816891857,5961.058968667541,3.7697976831750366,2.2390415325267736,-0.4552565281963322,-0.3971795429956799,0.001407119301107221,0.0007886580722630264,0.0072057397870183,0.006344860042215956,0.3971795429956799
82916,7900240,1,0.97,0.3,-0.5,2.5,3.85717904751201,4.4073120623889155,4.490453370292693,6531.844264456121,4.23803912250118,1.2396672545899203,-0.9413192131465232,-0.6732795100483173,0.00028536111752016524,0.002561632404047498,0.005723722564904768,0.002071855018808752,0.6732795100483173
15797,4632738,2,1.17,0.26,0.4,1.9,9.985371767944576,9.137378823275302,8.028079106104482,5034.397364858778,3.933229660961424,1.9322004354232327,0.37039073763190977,-0.13324453849627105,0.0010913611177550784,0.0003912624212282778,0.045465144410323406,0.04246873377586475,0.13324453849627105
69404,51306,3,0.84,0.26,0.45,2.5,35.36451248298274,9.954314677579292,29.523428574666532,4670.663552756904,3.6574749328832175,2.247382752643004,0.42946365766717465,0.30863852370234923,0.00044348114394906346,6.900868932258053e-05,0.05101273105588661,0.048656653136443455,0.30863852370234923
83716,8308222,1,1.115,0.29,0.35,2.2,6.423482828570888,5.011491635881569,6.981546740472995,5742.2427969892115,4.275329212495272,1.2732611973531234,0.2815256241715631,0.3632709429966354,0.00037198738515329034,0.002424870193747985,0.04052085260808695,0.034610207180849804,0.3632709429966354
7837,6362882,2,1.2,0.28,0.4,2.1,6.386655921477418,6.1700385068284405,6.327729756615797,5716.364361961139,4.1869759015284975,1.4622575091651155,0.3402919936697064,1.2181920017731471,0.0008498728942612619,0.0005507009999368706,0.045465144410323406,0.03962511800197645,1.2181920017731471
